pid,Price,tid,Sale_Year,Home_Size,Parcel_Size,Beds,Age,Pool_Val,CBD_DIST,X_Coordinate,Y_Coordinate
12263,133.799,2619,2004,1874,5651,4,0,0,16952.05,541244.9,1475832.0
12265,217.959,5934,2001,2467,10968,4,11,1,22546.94,515255.8,1459737.0
12266,191.975,7804,2004,2164,6057,4,4,1,21463.93,602404.1,1551020.0
12269,167.106,3001,2003,1757,10201,3,18,0,7235.56,548941.3,1511994.0
12271,121.127,6373,2004,752,10444,2,34,0,5204.23,529253.8,1547240.0
12273,146.81,289,2001,2302,6623,4,0,0,22207.29,488625.1,1587458.0
12274,189.638,8368,2003,2057,5531,4,4,0,19494.51,516931.1,1469674.0
12278,119.631,8163,2003,1962,11544,3,46,1,9052.46,555238.7,1552694.0
12279,313.624,7533,2001,3982,46265,5,11,1,18260.44,476868.1,1515890.0
12282,76.936,6630,2002,1116,6520,3,38,0,19168.5,596014.7,1545757.0
12285,81.341,7417,2000,1131,6613,3,21,0,16096.52,522756.2,1479669.0
12286,89.831,7085,2002,776,5268,2,52,0,5470.34,552489.6,1534333.0
12288,211.671,1256,2001,2437,8610,3,0,0,16515.36,480643.0,1530096.0
12289,95.23,483,2000,1256,3240,3,0,0,20517.86,535168.1,1463760.0
12291,1254.33,5913,2003,3406,25147,5,17,1,7725.73,545088.0,1554288.0
12292,126.171,9741,2002,1512,8437,3,10,0,13707.68,579561.8,1526245.0
12293,130.803,6776,2003,1354,6301,3,12,0,16452.32,527524.0,1477602.0
12295,130.206,3327,2002,1611,11145,3,11,0,10800.74,565265.2,1549280.0
12297,201.392,7792,2000,2796,6904,4,0,1,19934.22,528338.3,1465998.0
12299,482.484,1995,2004,2909,13858,4,0,1,15753.38,497504.9,1495361.0
12302,146.084,7322,2004,1836,6878,3,0,0,14807.37,580630.6,1514832.0
12303,247.959,7963,2001,2586,15950,4,7,1,21875.29,515719.9,1461896.0
12304,121.409,3667,2002,1609,6951,3,9,0,14589.44,582686.5,1532841.0
12305,229.334,6382,2003,2782,14725,4,0,1,25938.91,485930.8,1600778.0
12306,180.3,7031,2002,2502,12341,4,0,0,21286.17,534048.5,1461242.0
12308,164.833,130,2005,1572,10015,3,20,1,13637.23,576171.7,1548260.0
12309,170.968,4700,2002,2046,5500,4,4,0,19626.81,516227.3,1469430.0
12312,125.941,7378,2003,1275,5667,3,21,0,9564.32,566203.7,1532283.0
12313,247.494,3995,2004,2521,7566,4,0,0,20907.52,470673.2,1506778.0
12315,134.588,9982,2002,1429,8258,3,10,1,8934.73,539219.2,1502104.0
12316,259.524,6565,2002,2731,19475,4,0,0,25704.9,450481.5,1532214.0
12318,186.604,4876,2004,1576,6300,3,0,0,20756.88,510178.5,1467594.0
12319,149.037,8856,2002,1816,14318,3,8,0,15193.54,582546.4,1516599.0
12320,247.38,1322,2004,2131,7296,3,0,0,23605.44,611678.3,1521237.0
12321,169.121,4362,2004,2259,6320,4,5,0,18302.47,594274.1,1522420.0
12323,144.712,10000,2001,1872,11441,3,13,0,6948.95,519725.1,1548179.0
12324,138.617,9777,2002,1464,11337,3,24,1,11176.98,571513.6,1530481.0
12325,83.303,6208,2000,1444,9004,3,42,0,7873.71,560556.3,1528597.0
12327,313.622,9367,2002,2900,12748,5,2,0,13089.84,494257.4,1516993.0
12328,180.89,6491,2001,1720,10101,3,1,1,15856.51,520685.0,1481018.0
12330,297.213,7742,2002,3168,12161,5,0,0,20426.98,601632.6,1525381.0
12331,200.602,1697,2000,2349,7805,4,0,1,20349.57,601604.9,1532640.0
12332,166.391,6557,2005,2032,5214,4,5,0,20728.52,602479.2,1523849.0
12334,82.918,1885,2001,1125,8740,3,21,0,14365.62,579259.3,1546893.0
12336,135.657,6349,2003,1311,10896,3,19,0,8475.61,551764.9,1509025.0
12338,236.313,1406,2004,2487,9152,4,10,0,16977.26,479154.3,1529081.0
12339,157.631,5311,2004,1829,7502,3,8,0,20063.04,597578.1,1551077.0
12340,141.696,1877,2004,2360,10198,4,26,1,8287.01,514763.3,1549449.0
12342,100.794,4643,2004,783,8513,3,14,0,7295.17,511894.2,1537946.0
12343,242.652,4136,2004,2477,24597,4,20,1,11527.36,500964.6,1514246.0
12344,254.333,883,2003,2978,22161,5,11,1,20174.72,498461.8,1586424.0
12345,398.313,6386,2005,3775,10940,5,5,1,20331.88,601320.2,1525391.0
12349,137.528,8870,2003,1687,9009,3,10,0,15618.32,584039.3,1516727.0
12350,227.13,190,2004,1938,9369,4,19,0,8726.73,555929.0,1550473.0
12355,218.188,5264,2004,2168,7005,4,3,0,21268.42,509529.7,1466045.0
12356,183.685,5639,2003,1140,7787,2,7,0,2317.27,542352.4,1529936.0
12358,248.859,6933,2001,3062,7046,3,36,0,4392.83,537899.9,1545195.0
12359,116.895,9885,2001,1754,7732,3,0,0,19917.17,469546.9,1534285.0
12362,154.458,9580,2004,1836,5324,3,0,0,14820.36,580728.7,1514982.0
12363,184.855,7261,2004,2436,5375,4,5,1,14540.31,580209.3,1516314.0
12364,211.567,4573,2005,3328,15464,3,33,0,6267.97,521756.4,1546975.0
12365,126.252,8091,2003,1342,11868,3,8,0,21057.2,600296.0,1553258.0
12366,84.304,8762,2003,975,10078,2,6,0,8918.84,563637.5,1525873.0
12367,127.012,9262,2003,1874,5625,4,2,0,16795.94,541715.3,1476405.0
12369,221.364,7905,2003,2048,7057,4,2,1,16383.28,586924.7,1517758.0
12370,173.809,6112,2005,2255,9954,4,1,0,13973.54,495500.3,1554662.0
12371,82.471,3574,2001,2198,7054,5,19,0,7977.38,529032.9,1556628.0
12372,259.03,2393,2001,2516,10512,3,7,1,11108.56,499491.9,1522157.0
12373,194.063,1574,2002,2873,6138,5,4,0,19252.23,597934.8,1527793.0
12374,327.09,7311,2002,1702,12017,3,12,0,2817.83,531985.0,1539895.0
12376,102.61,2729,2000,1457,5499,3,0,0,12882.56,505560.1,1561602.0
12379,163.146,8563,2003,1681,10049,4,5,1,14959.32,486362.0,1538884.0
12380,124.107,2883,2000,1683,11142,3,11,0,4836.31,547319.8,1521294.0
12381,152.956,7996,2002,1802,5253,3,4,0,9910.82,525595.9,1562284.0
12382,231.975,7205,2001,2595,8539,4,0,0,12189.93,573821.1,1522112.0
12383,96.145,9767,2004,1265,6908,3,0,0,5995.39,515832.8,1525995.0
12384,110.211,5100,2003,1525,10454,4,41,0,8201.2,530657.1,1504508.0
12386,3003.604,3724,2004,5462,54941,7,9,1,7843.52,546787.3,1553897.0
12387,147.207,543,2002,1842,5169,3,0,0,23180.19,609782.9,1518036.0
12391,336.768,7514,2004,1592,23340,3,19,1,7064.7,535268.4,1554263.0
12392,122.869,7494,2000,1631,5005,3,10,0,21260.92,524670.1,1462065.0
12395,210.994,6502,2003,2437,9636,4,11,1,7511.4,552008.9,1513411.0
12399,117.628,3641,2004,1327,8523,3,44,0,8112.5,561073.1,1526568.0
12400,117.236,819,2001,1596,7561,4,10,0,16785.45,531246.3,1476126.0
12402,164.846,9101,2003,2070,7962,3,36,0,8553.75,555721.3,1549857.0
12403,115.911,5243,2002,1410,8547,4,12,0,17406.21,536547.4,1473997.0
12405,138.182,2641,2001,1839,10600,3,13,0,14876.19,580079.9,1549447.0
12407,315.824,438,2004,2970,9750,4,0,0,22758.04,460770.2,1521458.0
12408,124.187,4575,2001,1596,6036,3,12,0,21313.84,524150.6,1461968.0
12409,109.812,7196,2003,1397,8695,3,18,0,4966.4,548172.5,1521726.0
12410,123.077,2554,2003,1660,8872,3,23,0,16495.52,521838.9,1478543.0
12411,116.855,9432,2001,1582,9796,3,32,0,10076.21,558396.1,1554304.0
12412,473.124,6641,2004,3276,12442,4,3,1,20541.14,601645.4,1522079.0
12413,128.616,9238,2001,1651,6252,3,11,0,21567.35,522107.8,1461468.0
12415,63.764,9861,2002,1680,10934,3,30,0,9567.34,563401.7,1544134.0
12416,213.266,6312,2003,1872,7271,3,7,1,20641.52,523364.1,1464332.0
12417,79.504,8984,2001,1117,12688,2,33,0,19536.23,598445.1,1539155.0
12418,104.104,2387,2005,1000,11060,3,20,0,28524.44,490209.7,1613392.0
12419,110.127,823,2002,1202,12878,3,29,0,9805.02,565859.8,1522549.0
12420,173.519,36,2003,2082,5647,3,0,0,11874.97,513185.6,1563504.0
12421,198.98,298,2002,2195,25572,4,16,0,11650.01,567582.9,1550866.0
12423,278.86,1209,2002,3367,13255,4,-1,1,21094.73,466831.1,1518123.0
12424,260.799,9542,2002,2041,11953,4,45,1,2877.91,542173.1,1525149.0
12426,147.74,5143,2005,1874,10391,3,46,0,9091.82,562889.3,1541266.0
12428,125.59,5351,2003,1645,5973,3,0,0,16497.44,541793.3,1477403.0
12430,148.313,514,2005,1332,5205,3,12,0,21519.94,490972.1,1586452.0
12431,169.398,3942,2004,1766,9055,4,7,0,15654.3,483702.8,1526105.0
12433,120.102,5510,2003,1639,10625,3,15,0,12085.18,496126.8,1539742.0
12434,126.715,4554,2000,1838,5099,4,0,0,11701.28,565749.5,1508300.0
12436,257.569,6196,2004,2084,54574,3,22,1,26572.58,601197.4,1474513.0
12437,324.932,613,2004,3956,8090,4,5,1,20069.68,600168.1,1522711.0
12438,158.41,1936,2004,2024,5254,4,14,0,18434.95,524689.8,1471452.0
12441,253.762,9617,2003,3075,44803,3,9,1,28773.15,628700.3,1520753.0
12442,256.957,8971,2003,3024,13963,4,0,0,18930.55,479767.1,1502333.0
12443,150.826,2407,2002,1043,9787,3,7,0,2660.2,541913.4,1536210.0
12446,133.158,474,2000,2053,10750,3,16,0,11143.05,566467.5,1549453.0
12447,89.168,4527,2000,1645,7148,3,34,0,9581.28,531336.0,1499848.0
12450,214.985,624,2003,2752,5818,5,2,1,20108.45,543682.4,1465698.0
12452,404.485,256,2004,2813,11213,4,0,1,17872.97,483519.6,1502683.0
12453,137.199,7847,2004,1736,8248,4,31,1,8142.12,514292.4,1548186.0
12454,129.057,1395,2002,2053,9101,3,10,0,12600.35,573393.8,1546046.0
12455,147.502,3108,2004,1637,5251,3,13,0,18512.75,521049.7,1471924.0
12456,192.239,4069,2003,1968,9227,3,6,0,18740.53,595878.6,1523562.0
12457,163.904,5843,2003,1109,7261,2,11,0,4889.18,529068.6,1546071.0
12458,193.659,752,2004,1926,6000,3,0,0,20835.87,473188.7,1501505.0
12459,184.484,6813,2001,2450,9703,4,0,0,15173.42,490681.2,1554135.0
12460,54.902,3403,2000,961,3668,2,15,0,21358.67,464740.0,1531601.0
12462,212.735,8209,2005,2018,7813,4,18,0,17179.14,522356.8,1476115.0
12464,134.258,5414,2000,1953,10639,3,32,0,5392.33,538052.7,1513695.0
12465,121.796,7498,2001,1639,10120,3,12,0,13305.48,493809.2,1546053.0
12466,224.964,4505,2001,2974,9376,4,1,1,13972.51,488983.6,1530465.0
12467,241.239,6238,2005,1965,7643,3,11,0,12605.36,494294.7,1522859.0
12468,223.846,7352,2004,2035,6000,3,0,0,20170.12,484501.7,1488103.0
12469,224.674,4765,2000,3167,9804,4,6,1,21932.71,515211.2,1461842.0
12471,425.434,7474,2001,3345,15864,4,0,1,19997.95,479736.7,1495438.0
12473,217.118,348,2000,3050,10301,4,4,1,18584.37,528230.4,1470456.0
12474,158.319,9090,2004,1538,9706,3,16,0,10864.29,499529.3,1526018.0
12475,176.127,3152,2002,2586,36960,6,11,1,10009.76,513224.4,1555839.0
12476,95.489,3296,2003,4714,12303,9,32,0,6120.76,515667.5,1525096.0
12477,220.517,8232,2001,1873,6385,3,3,1,16837.96,513157.9,1480266.0
12478,264.62,3945,2002,2841,10970,4,2,0,19033.52,596492.8,1521066.0
12479,52.973,8909,2002,1240,8316,2,24,0,7800.43,512905.5,1544312.0
12481,56.316,879,2001,846,3298,3,15,0,21992.38,462679.6,1532849.0
12485,132.31,6733,2002,1475,4700,3,14,0,13879.55,501771.8,1499768.0
12488,341.556,7504,2001,3341,10926,5,0,1,20030.66,600560.8,1529680.0
12489,138.583,1148,2002,1219,4592,3,0,1,18904.33,543604.5,1469677.0
12490,141.571,6250,2003,1593,5254,3,5,0,13543.29,578083.4,1520833.0
12492,178.975,3289,2003,1362,15410,2,18,0,5142.53,534835.1,1547981.0
12493,112.408,7237,2004,1174,1560,3,14,0,16945.45,523910.9,1476567.0
12494,95.587,9592,2000,1380,4272,4,0,0,7525.3,510490.4,1526944.0
12495,420.84,377,2003,2227,4461,3,0,0,5130.63,542369.1,1546157.0
12496,149.847,7898,2001,2487,9409,4,0,0,19139.63,474394.9,1548203.0
12498,100.455,1424,2002,1111,4359,3,0,0,8196.9,509526.6,1540195.0
12499,136.755,3255,2000,1719,8646,4,0,0,20037.77,545234.1,1466162.0
12500,201.476,6365,2001,2514,14675,4,0,1,20389.57,601731.4,1532837.0
12501,120.361,2288,2000,2052,7365,4,3,0,20487.03,598647.3,1552289.0
12503,147.104,110,2005,1114,10642,2,45,0,2460.37,542849.4,1532095.0
12504,147.976,7075,2004,1375,2866,3,0,0,23369.53,609983.8,1515755.0
12505,113.742,5105,2003,1950,6964,3,0,0,8975.36,505445.1,1529140.0
12507,146.064,6857,2003,1822,8187,3,0,0,22062.9,488200.8,1586490.0
12509,133.21,2442,2004,1264,5500,3,2,0,24487.38,614717.7,1539915.0
12510,212.952,27,2004,2832,4998,4,0,0,13815.73,578612.7,1519283.0
12511,239.033,6762,2003,2855,9843,5,0,1,22204.58,584559.9,1477822.0
12512,121.105,77,2003,1500,8755,4,32,0,14534.22,582478.1,1533469.0
12513,157.176,338,2003,2217,12619,4,0,0,13590.01,492317.1,1544567.0
12514,115.346,9390,2000,1400,4727,3,0,0,15632.49,524381.4,1480869.0
12516,169.255,6203,2002,2083,8308,4,0,0,15877.55,586927.8,1532467.0
12517,105.407,3565,2003,1590,13568,3,23,0,8844.91,510572.5,1547033.0
12518,211.113,6412,2004,1835,8974,4,19,0,6846.76,551935.9,1545676.0
12520,103.222,2296,2001,1713,12825,3,29,0,9677.19,532874.7,1499398.0
12521,124.081,1633,2002,1867,9476,3,14,1,10887.31,567203.2,1515960.0
12522,116.809,9650,2002,1404,3456,3,12,0,14707.66,578926.1,1550746.0
12523,209.399,44,2000,2602,30605,4,0,0,25177.18,487947.6,1599136.0
12524,116.031,5502,2001,1887,7998,3,17,0,18215.6,536864.1,1471349.0
12525,312.352,5474,2005,2236,10011,4,3,0,22573.29,461330.2,1521859.0
12526,118.823,3795,2003,1260,6600,3,15,0,17533.31,513242.3,1477759.0
12527,136.775,307,2003,1613,4600,3,0,0,23470.05,458493.5,1520902.0
12528,196.411,8838,2004,1705,6638,3,0,0,20060.68,469070.3,1527841.0
12529,215.257,3393,2003,4183,8276,5,0,0,19510.52,598756.3,1534896.0
12530,180.152,1168,2001,2026,12550,4,16,1,14788.84,490887.3,1510500.0
12532,62.276,4267,2003,1198,6602,3,43,0,11666.57,512862.7,1499741.0
12535,142.153,7893,2004,2091,11677,3,0,0,24577.6,481988.2,1592037.0
12536,148.141,8253,2001,2395,13019,3,8,1,16318.37,532956.3,1477574.0
12537,75.712,181,2002,1416,9900,2,29,0,8872.04,563039.2,1523856.0
12539,265.21,7220,2002,3864,9000,4,1,0,14050.02,576039.6,1551799.0
12540,595.275,1258,2000,3325,26924,4,10,1,9405.19,541204.1,1500894.0
12541,157.955,5364,2002,2161,44535,4,32,0,10180.98,567554.6,1524316.0
12542,124.491,7440,2002,2464,11687,5,18,0,19594.1,501757.8,1586245.0
12543,185.359,4891,2003,2332,8680,4,13,0,11421.75,499085.6,1519826.0
12545,277.333,4823,2004,2886,8998,4,0,0,14701.65,492616.6,1554455.0
12546,120.74,714,2002,1552,10978,4,7,0,2821.15,525847.9,1533319.0
12548,157.343,3843,2003,1674,12697,3,28,0,4421.0,544437.8,1520219.0
12549,101.223,24,2003,1252,6730,3,24,0,10938.65,566224.3,1513673.0
12550,246.738,5099,2002,3018,8330,5,0,0,25286.12,617552.7,1537806.0
12551,250.896,1342,2003,3166,9165,5,0,0,12431.83,574615.3,1522024.0
12554,164.701,3926,2005,1284,1972,3,1,0,20219.54,468496.3,1529486.0
12557,575.58,7260,2003,4556,26386,5,0,1,20191.08,471568.4,1511391.0
12560,157.258,504,2002,2042,16075,4,15,1,19737.94,503890.3,1588007.0
12561,94.184,4189,2001,1520,11250,3,37,0,30198.69,633168.5,1518699.0
12562,177.791,5233,2002,2227,20038,3,15,1,13090.28,492144.7,1535906.0
12563,91.869,8377,2004,930,3599,2,17,0,12181.25,574346.3,1537200.0
12564,182.136,1284,2005,2116,10500,4,18,0,8020.8,552955.0,1512001.0
12565,303.127,4402,2003,2815,14989,4,0,1,20935.06,529459.5,1462600.0
12566,58.908,1976,2001,1296,7498,3,29,0,10386.23,505253.2,1548052.0
12567,210.512,4415,2004,1877,6171,4,2,1,22001.02,584283.4,1478479.0
12568,137.161,9621,2002,1250,222236,3,33,0,29492.78,628992.3,1553542.0
12569,135.827,4551,2002,2215,5501,3,0,0,24502.32,614787.8,1539725.0
12570,103.028,6786,2001,1509,5500,3,18,0,9929.82,502767.9,1525351.0
12571,166.076,5392,2004,1827,9005,4,8,1,15010.82,485994.0,1537535.0
12574,148.623,3557,2000,2015,7964,4,7,0,17714.36,592563.0,1524196.0
12575,100.301,6153,2000,1429,2340,3,0,0,20673.41,535869.0,1463256.0
12576,157.449,2760,2003,1988,5250,3,1,0,21244.66,604048.1,1539534.0
12578,111.153,1447,2003,1222,10266,3,23,0,13028.94,545339.2,1489647.0
12581,90.672,7065,2000,1540,4501,3,0,0,12435.11,566740.1,1505647.0
12583,161.614,6396,2001,2015,6732,4,7,1,17561.06,592119.8,1524745.0
12585,154.484,1915,2003,1387,2741,3,0,0,22180.09,466844.3,1505097.0
12586,278.411,5707,2001,3501,11647,5,2,1,20343.17,601385.8,1525732.0
12589,168.077,7695,2001,2136,9951,4,0,0,13738.51,490205.8,1537512.0
12590,273.34,4760,2000,3945,10724,4,0,0,23231.58,459063.1,1522630.0
12591,141.296,6248,2003,1676,10347,4,4,0,16722.87,499391.7,1573001.0
12592,175.742,2943,2001,2198,10142,4,9,0,11983.1,496241.0,1523542.0
12593,159.265,2458,2004,1480,2400,3,0,0,22388.78,473580.3,1490516.0
12594,146.948,3966,2003,2238,7467,3,5,0,20642.37,536991.2,1463385.0
12595,222.965,8399,2003,3098,8224,4,0,1,19316.45,544784.3,1468487.0
12596,338.546,6064,2003,3701,11516,4,0,0,23305.49,610509.6,1519966.0
12597,169.923,7450,2003,1918,10161,3,45,0,5979.71,545271.8,1514477.0
12599,517.144,8494,2003,2696,13521,3,9,0,1778.56,531092.6,1535576.0
12602,148.819,7505,2004,1461,2880,3,1,0,23099.7,608845.6,1514662.0
12603,146.176,8374,2004,1548,6584,3,0,0,8940.0,536529.6,1501800.0
12604,270.045,4057,2004,2868,8353,4,0,1,19557.02,598900.4,1535040.0
12605,177.091,5772,2003,1949,7899,4,0,0,13881.21,578666.9,1518673.0
12606,266.689,8373,2003,3520,7201,4,1,1,21961.85,585176.3,1479512.0
12608,149.302,2040,2005,1604,11098,3,45,0,9310.7,525365.1,1560150.0
12610,232.64,8429,2004,2750,6048,4,0,0,21598.07,605466.3,1525103.0
12611,228.529,6932,2004,3349,17406,5,12,0,13385.85,502988.5,1561358.0
12612,120.17,2945,2003,1867,8050,3,16,0,3655.44,531908.6,1519463.0
12613,455.001,2923,2004,2952,31948,4,9,1,19349.35,472714.0,1517925.0
12617,215.098,133,2002,2322,9886,4,3,1,17419.27,506396.7,1580691.0
12618,151.668,3060,2005,778,9729,3,45,0,7710.91,560112.3,1529847.0
12619,225.246,8013,2004,2450,11333,3,0,0,13775.65,575270.6,1510871.0
12620,157.939,1773,2001,1739,8503,3,16,1,5403.98,551435.6,1524851.0
12621,133.853,8799,2004,1694,6567,3,0,0,21842.56,488722.7,1585983.0
12623,141.667,2562,2003,1556,2875,3,0,0,23623.46,611861.1,1522251.0
12625,111.37,8146,2001,1134,7341,3,30,0,5693.81,548506.0,1518356.0
12626,292.692,8086,2004,2395,13356,4,3,1,20904.18,603319.3,1526980.0
12627,145.591,8310,2004,1642,7148,3,10,0,9925.86,502667.3,1536226.0
12628,143.644,7226,2002,1941,9489,3,9,1,20455.63,538938.4,1464089.0
12632,643.731,5829,2000,4096,19556,4,0,1,18068.35,483510.3,1501398.0
12633,165.053,4150,2004,1916,6167,3,1,0,22824.46,461026.5,1518329.0
12634,97.165,370,2002,1050,6770,3,27,0,10822.21,566561.3,1515116.0
12635,105.674,4704,2001,1510,9751,3,15,0,11865.32,504138.7,1555058.0
12636,96.439,139,2000,1487,11830,3,21,0,16081.62,523406.8,1479571.0
12637,143.783,4040,2000,1998,8249,3,12,1,15087.63,579505.5,1552466.0
12638,193.114,7313,2004,2170,7121,3,0,0,13327.34,572509.0,1508883.0
12639,142.183,7870,2003,1279,6341,3,0,0,12853.21,569388.8,1506899.0
12640,3031.667,2037,2004,6153,39100,4,8,1,16203.47,486961.8,1507945.0
12641,94.388,1674,2002,1600,8006,3,31,0,9572.54,565236.0,1523169.0
12644,175.063,2724,2000,2273,7714,4,0,0,20121.73,600872.4,1530511.0
12645,225.393,1749,2005,1548,12928,3,23,0,17212.33,492036.4,1494229.0
12646,92.242,7561,2001,1138,4250,3,13,0,13481.36,578608.9,1524648.0
12648,166.468,1884,2004,1660,1954,3,0,0,22421.33,607404.8,1518903.0
12650,118.192,1354,2000,1727,12285,3,16,0,12192.49,574674.9,1527342.0
12654,304.282,1729,2002,2815,12316,5,0,0,13340.9,493575.1,1516449.0
12655,149.774,1299,2003,1676,8276,3,6,0,12000.1,574169.4,1529100.0
12657,392.455,479,2004,3815,19279,5,0,1,15469.24,484742.5,1522867.0
12658,114.271,6662,2004,1390,6759,4,14,0,17126.8,528108.0,1475292.0
12659,177.237,3570,2001,2021,9118,4,0,0,21205.25,509090.4,1466440.0
12661,142.716,2839,2001,1827,4207,3,0,0,18314.94,594078.7,1520928.0
12663,137.914,3957,2000,2075,5000,3,17,0,6214.58,551257.6,1519008.0
12665,89.572,3441,2002,1440,11026,3,23,0,10570.61,512003.0,1557216.0
12666,231.989,520,2002,2720,9720,4,0,0,16370.34,587101.9,1518626.0
12667,112.187,3449,2003,1864,3750,4,4,0,9662.39,519126.0,1558649.0
12669,91.147,341,2002,1203,2880,4,5,0,20089.88,537213.8,1465206.0
12670,198.897,4750,2003,2431,7774,4,0,0,23217.55,609163.8,1514314.0
12671,155.663,1730,2004,1396,9767,3,17,0,14269.8,580939.3,1522861.0
12672,120.784,5162,2000,1483,6760,3,3,0,17332.42,591395.3,1525023.0
12673,74.539,6611,2001,1171,4754,2,7,0,5827.49,540747.8,1549287.0
12674,105.836,9060,2001,1487,6500,3,22,0,15915.49,522615.4,1480313.0
12677,102.211,8715,2001,1560,10391,3,14,0,11493.36,500150.1,1545930.0
12679,83.899,9106,2000,1340,9373,3,30,0,4301.18,547032.1,1523989.0
12680,213.893,4412,2004,2299,5751,4,0,0,19826.43,580129.5,1484380.0
12681,108.388,9668,2003,1223,10027,3,6,0,28282.3,485878.3,1609958.0
12683,360.585,5662,2004,2400,9025,3,7,0,2789.3,537357.3,1522297.0
12684,270.997,7088,2001,3436,9796,4,0,0,19971.45,600379.8,1530581.0
12685,603.753,9792,2001,4509,55393,4,31,0,5660.64,531547.1,1549382.0
12686,111.254,4649,2004,1300,8714,3,26,0,15803.4,485551.9,1547264.0
12688,117.609,5649,2002,1609,30423,2,39,0,7429.08,558910.2,1534962.0
12690,229.866,5892,2004,972,9493,2,18,0,3322.77,528223.6,1539769.0
12691,140.421,8340,2000,1606,7178,3,4,0,23312.71,487073.3,1590869.0
12693,260.237,7617,2000,2997,14089,4,2,1,18198.8,495800.2,1485892.0
12694,73.035,4971,2001,672,7500,2,46,0,3623.26,534917.6,1542989.0
12695,183.103,9569,2002,2183,13066,4,6,1,19004.86,506563.6,1586703.0
12698,127.431,8247,2004,1264,6627,3,4,0,22160.76,488865.1,1587457.0
12699,240.82,7947,2004,2189,7042,4,3,0,17204.24,570519.8,1487339.0
12700,132.027,1615,2002,1598,5500,4,8,0,11375.5,567720.8,1548773.0
12702,142.17,9296,2001,1925,7715,3,0,0,14265.79,581593.5,1528678.0
12703,141.448,2558,2001,1994,5299,3,4,1,14381.8,579954.6,1517233.0
12704,193.612,6178,2000,2560,10174,4,2,0,19369.5,598296.4,1527362.0
12709,110.211,8683,2003,1184,5250,3,4,0,19467.01,597550.5,1543298.0
12710,218.633,2523,2002,2226,6276,4,0,0,23431.77,610669.0,1518318.0
12711,189.841,7159,2002,2692,12602,3,0,0,21962.66,584266.3,1478635.0
12712,141.837,1266,2005,1240,7836,3,13,0,14973.18,504277.3,1569578.0
12713,171.999,3407,2005,2106,10392,3,2,0,22568.62,461046.7,1537526.0
12715,98.008,9203,2001,1289,5497,3,2,0,29361.54,630129.4,1516776.0
12716,150.262,7392,2005,1912,10436,4,15,0,28445.96,485726.9,1610496.0
12717,121.897,9536,2002,1199,8878,3,16,0,6118.9,530510.4,1550708.0
12720,329.123,121,2003,4009,15338,5,0,0,19856.58,486835.9,1487020.0
12722,218.114,3684,2000,2480,20714,3,0,1,25081.39,488713.1,1599278.0
12723,150.508,7079,2004,1472,2540,3,17,0,10929.15,506414.1,1509217.0
12724,118.325,31,2002,572,10456,2,76,0,1745.08,539086.6,1527259.0
12725,160.77,2418,2003,2001,8605,3,10,0,15295.82,584960.6,1533858.0
12726,114.915,2774,2002,1557,13936,3,42,0,5474.85,533804.0,1549036.0
12727,31.479,4491,2005,720,6901,1,45,0,9585.93,516024.1,1556314.0
12730,332.782,2615,2005,3050,9500,5,5,0,20440.39,528252.7,1464337.0
12731,187.063,7012,2003,2343,6310,5,1,0,10471.8,518487.6,1561337.0
12732,140.189,1267,2004,1673,10694,3,0,0,21885.4,488880.7,1586307.0
12733,146.171,8424,2003,2164,10340,4,9,0,20811.32,539590.9,1462961.0
12734,211.938,6298,2003,2427,5286,3,4,1,18612.02,595859.6,1533819.0
12735,145.305,3764,2000,1092,6080,2,26,0,2820.28,529716.7,1538809.0
12737,108.748,6028,2001,1268,7303,2,19,0,15684.72,515165.6,1483528.0
12738,106.563,560,2001,1602,12381,3,23,0,11197.7,568310.0,1546267.0
12741,257.285,2147,2001,2557,17472,4,14,0,15137.07,491727.9,1506406.0
12742,319.361,924,2004,3372,14068,4,6,1,17670.2,498910.3,1485573.0
12743,111.279,3762,2003,1464,9002,4,38,0,7079.82,529861.2,1508401.0
12745,92.838,2473,2004,1008,8246,3,45,0,6659.57,555411.4,1538471.0
12746,255.967,9566,2004,2500,9736,4,5,0,9981.24,548694.0,1501415.0
12747,163.779,7126,2002,2346,9159,4,4,0,17158.59,534355.0,1474786.0
12749,153.821,3924,2004,1792,10840,4,16,0,18720.05,540172.1,1469891.0
12750,191.087,9082,2004,1985,5725,3,0,0,13262.14,574012.8,1512132.0
12751,212.735,7416,2005,1814,19968,3,28,0,7017.5,519142.3,1547954.0
12752,163.728,9441,2004,1570,5939,3,0,0,19885.28,580205.1,1484184.0
12753,494.586,2972,2005,3101,23516,3,45,0,2938.26,538586.6,1522213.0
12754,142.305,9267,2004,3008,10283,5,30,0,8627.58,512679.8,1548728.0
12755,254.555,755,2004,2580,7875,4,6,1,17384.08,533016.5,1474073.0
12757,251.211,8278,2004,1495,8793,3,19,1,7525.94,553799.7,1546924.0
12759,481.094,405,2005,3248,19490,4,8,1,12519.99,496178.9,1517170.0
12760,156.389,1821,2002,1992,7994,3,10,1,18736.4,524662.4,1470453.0
12761,333.746,5460,2003,3531,7957,4,0,1,17493.86,572128.1,1487443.0
12763,468.83,3085,2004,3534,13946,5,39,0,1623.93,531376.9,1535152.0
12765,198.097,8831,2003,2339,5175,4,0,0,23678.04,612016.1,1522032.0
12766,120.963,3997,2001,1672,27293,4,0,0,11543.38,497767.5,1538918.0
